name,smiles,Density,Vint,Veff,pc
LAPWOR,O=[N+]([O-])c1cc(-n2cnnn2)cc([N+](=O)[O-])c1[N+](=O)[O-],1.7943,193.864,260.0750414,0.745415627
UGUGIM,O=[N+]([O-])N1CN([N+](=O)[O-])[C@H]2[C@@H]1N([N+](=O)[O-])CN2[N+](=O)[O-],1.8614,192.209,262.3120473,0.732749418
EWUKIQ01,O=[N+]([O-])N=C1NCN([N+](=O)[O-])CN1,1.7328,130.247,182.1265088,0.715145757
ZIZRAD01,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.7106,148.074,210.6652856,0.702887519
SAWBUN,O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.785,176.277,239.0817583,0.737308447
ACOWUK,O=C(N1CC([N+](=O)[O-])([N+](=O)[O-])C1)N1CC([N+](=O)[O-])([N+](=O)[O-])C1,1.7315,220.113,306.9307415,0.717142241
EMAZUO,O=[N+]([O-])c1n[nH]c2c([N+](=O)[O-])cccc12,1.7035,148.498,202.7845122,0.732294584
KIBSAS01,Nc1nc(-c2nonc2[N+](=O)[O-])no1,1.737,135.442,189.3043393,0.715472241
HNIABZ20,O=[N+]([O-])c1cc([N+](=O)[O-])c(/N=N/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.7948,312.307,418.1985052,0.746791287
TENZOD,Nn1nc([N+](=O)[O-])c([N+](=O)[O-])n1,1.8672,117.14,154.7596602,0.756915593
KAHHUY,Nc1[nH]nc([N+](=O)[O-])c1[N+](=O)[O-],1.8707,118.575,153.5866398,0.772039809
JEDSUG,O=C1N([N+](=O)[O-])CCN1[N+](=O)[O-],1.7879,118.906,163.4855259,0.727318209
TEVDOQ,NC1=NO[N-]/C1=C1\C(c2nonc2[N+](=O)[O-])=NO[N+]1=O,1.8527,190.963,252.7691247,0.755483884
URODIR,O=[N+]([O-])NCC(N[N+](=O)[O-])C(CN[N+](=O)[O-])N[N+](=O)[O-],1.7837,204.883,277.4917428,0.738339087
EYOVIX,COc1c([N+](=O)[O-])c2nonc2c2nonc12,1.7661,164.065,222.8551511,0.736195682
CIWMAW01,Nc1nc(N)c([N+](=O)[O-])nc1[N+](=O)[O-],1.8106,137.72,183.4578735,0.750690048
UVEGEJ,O=[N+]([O-])Nc1nonc1C1=NOC(c2nonc2N[N+](=O)[O-])=NO1,1.816,225.54,312.7393596,0.721175615
HOYSEV,O=[N+]([O-])C(c1nonc1Oc1nonc1C([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1.8389,237.907,326.8862544,0.727797504
WERYEX,O=[N+]([O-])N=C1N[C@H]2NC(=N[N+](=O)[O-])N[C@H]2N1,1.8384,155.627,207.8019059,0.748919984
PIGSOP,O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2cc([N+](=O)[O-])nc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.7469,251.855,350.7651655,0.718015997
LAPVIK,Nc1c([N+](=O)[O-])cc(-n2cnnn2)cc1[N+](=O)[O-],1.7577,177.751,237.1721709,0.749459767
RIKZOD,O=c1[nH]nnn1Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.7119,212.027,302.6700747,0.700521848
PABHAB01,Cc1nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2n1-c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.7102,301.345,420.4666382,0.71669182
CASBOQ01,O=[N+]([O-])c1c[nH]nc1-n1cnnn1,1.7683,128.195,170.0087236,0.754049541
VUCBAW,O=[N+]([O-])C1([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])C1,1.8305,159.337,214.0980264,0.744224515
QOYJOD06,O=c1[nH]nc([N+](=O)[O-])[nH]1,1.9145,88.598,112.7704742,0.785648909
JEHLEN,CC(=O)O[C@@H]1N([N+](=O)[O-])[C@H]2[C@H](N([N+](=O)[O-])CCN2[N+](=O)[O-])N1[N+](=O)[O-],1.7564,222.367,516.5194553,0.714905579
LOLFAT,O=[N+]([O-])OC1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,1.7598,160.912,223.6729001,0.71940767
NUSTON,Nc1nonc1-n1nc([N+](=O)[O-])cc1[N+](=O)[O-],1.7309,164.269,231.2306266,0.710411948
QIMHID,N#[N+]/N=C(/N)[N-][N+](=O)[O-],1.7004,92.132,126.9805499,0.725559939
JAPKIU,NNc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.7751,222.501,511.0781203,0.722952414
CUVXOG,O=[N+]([O-])C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1.9073,255.194,336.9342406,0.757400018
YIKBUP,O=[N+]([O-])C1([N+](=O)[O-])CO[C@H](O)[C@H]1O,1.7924,131.004,179.7508712,0.728808707
COGFUB,O=[N+]([O-])c1ncn(/N=N/n2cnc([N+](=O)[O-])c2[N+](=O)[O-])c1[N+](=O)[O-],1.7668,231.459,321.4481984,0.720050699
BOLPEX,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,1.7361,234.794,315.6607434,0.743817548
KIZCUT,O=C(N[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1.7295,222.366,524.5532068,0.703953335
BOQWUZ,O=C1O[C@H]2[C@@H](O1)N([N+](=O)[O-])CN2[N+](=O)[O-],1.9526,143.824,187.1070789,0.768672147
KABXAM,CC(C1=NOC(C(C)([N+](=O)[O-])[N+](=O)[O-])=NO1)([N+](=O)[O-])[N+](=O)[O-],1.7309,218.05,308.9360135,0.705809587
UZOPAD,O=[N+]([O-])OCn1cc([N+](=O)[O-])c([N+](=O)[O-])n1,1.8291,157.713,211.5385669,0.745551992
COGGAI,O=[N+]([O-])c1ncn(/N=N/n2cnc([N+](=O)[O-])n2)n1,1.8184,173.874,231.9817731,0.749515782
SUGFOP,O=[N+]([O-])C([C@H](O)[C@H](O)C([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1.8177,180.599,246.6721332,0.732141883
